Date-time,Load (kW)
2017-02-10 21:59,91.9
2017-02-10 22:59,55.01
2017-02-10 23:59,55.01
2017-02-11 00:59,62.39
2017-02-11 01:59,32.88
2017-02-11 02:59,47.63
2017-02-11 03:59,47.63
2017-02-11 04:59,47.63
2017-02-11 05:59,47.63
2017-02-11 06:59,47.63
2017-02-11 07:59,143.54
2017-02-11 08:59,490.25
2017-02-11 09:59,556.65
2017-02-11 10:59,541.89
2017-02-11 11:59,519.76
2017-02-11 12:59,527.14
2017-02-11 13:59,497.63
2017-02-11 14:59,441.44
2017-02-11 15:59,202.55
2017-02-11 16:59,276.32
2017-02-11 17:59,394.35
2017-02-11 18:59,232.06
2017-02-11 19:59,202.55
2017-02-11 20:59,232.06
2017-02-11 21:59,143.54
2017-02-11 22:59,62.39
2017-02-11 23:59,47.63
2017-02-12 00:59,62.39
2017-02-12 01:59,32.88
2017-02-12 02:59,47.63
2017-02-12 03:59,47.63
2017-02-12 04:59,47.63
2017-02-12 05:59,47.63
2017-02-12 06:59,55.01
2017-02-12 07:59,136.16
2017-02-12 08:59,460.74
2017-02-12 09:59,468.12
2017-02-12 10:59,490.25
2017-02-12 11:59,468.12
2017-02-12 12:59,482.88
2017-02-12 13:59,460.74
2017-02-12 14:59,475.5
2017-02-12 15:59,505.01
2017-02-12 16:59,468.12
2017-02-12 17:59,357.47
2017-02-12 18:59,180.42
2017-02-12 19:59,173.04
2017-02-12 20:59,209.93
2017-02-12 21:59,136.16
2017-02-12 22:59,84.52
2017-02-12 23:59,55.01
2017-02-13 00:59,62.39
2017-02-13 01:59,25.5
2017-02-13 02:59,47.63
2017-02-13 03:59,47.63
2017-02-13 04:59,40.26
2017-02-13 05:59,47.63
2017-02-13 06:59,47.63
2017-02-13 07:59,114.03
2017-02-13 08:59,431.24
2017-02-13 09:59,468.12
2017-02-13 10:59,497.63
2017-02-13 11:59,482.88
2017-02-13 12:59,497.63
2017-02-13 13:59,482.88
2017-02-13 14:59,482.88
2017-02-13 15:59,490.25
2017-02-13 16:59,445.99
2017-02-13 17:59,364.84
2017-02-13 18:59,239.44
2017-02-13 19:59,195.17
2017-02-13 20:59,239.44
2017-02-13 21:59,150.91
2017-02-13 22:59,62.39
2017-02-13 23:59,47.63
2017-02-14 00:59,55.01
2017-02-14 01:59,32.88
2017-02-14 02:59,47.63
2017-02-14 03:59,40.26
2017-02-14 04:59,47.63
2017-02-14 05:59,47.63
2017-02-14 06:59,47.63
2017-02-14 07:59,47.63
2017-02-14 08:59,47.63
2017-02-14 09:59,99.27
2017-02-14 10:59,136.16
2017-02-14 11:59,143.54
2017-02-14 12:59,128.78
2017-02-14 13:59,128.78
2017-02-14 14:59,143.54
2017-02-14 15:59,136.16
2017-02-14 16:59,128.78
2017-02-14 17:59,62.39
2017-02-14 18:59,62.39
2017-02-14 19:59,55.01
2017-02-14 20:59,55.01
2017-02-14 21:59,62.39
2017-02-14 22:59,55.01
2017-02-14 23:59,55.01
2017-02-15 00:59,77.14
2017-02-15 01:59,40.26
2017-02-15 02:59,55.01
2017-02-15 03:59,55.01
2017-02-15 04:59,55.01
2017-02-15 05:59,55.01
2017-02-15 06:59,55.01
2017-02-15 07:59,55.01
2017-02-15 08:59,55.01
2017-02-15 09:59,62.39
2017-02-15 10:59,77.14
2017-02-15 11:59,77.14
2017-02-15 12:59,62.39
2017-02-15 13:59,55.01
2017-02-15 14:59,84.52
2017-02-15 15:59,143.54
2017-02-15 16:59,91.9
2017-02-15 17:59,62.39
2017-02-15 18:59,55.01
2017-02-15 19:59,62.39
2017-02-15 20:59,55.01
2017-02-15 21:59,47.63
2017-02-15 22:59,40.26
2017-02-15 23:59,40.26
2017-02-16 00:59,55.01
2017-02-16 01:59,25.5
2017-02-16 02:59,47.63
2017-02-16 03:59,40.26
2017-02-16 04:59,40.26
2017-02-16 05:59,40.26
2017-02-16 06:59,47.63
2017-02-16 07:59,121.4
2017-02-16 08:59,497.63
2017-02-16 09:59,497.63
2017-02-16 10:59,718.94
2017-02-16 11:59,298.45
2017-02-16 12:59,512.38
2017-02-16 13:59,519.76
2017-02-16 14:59,534.51
2017-02-16 15:59,534.51
2017-02-16 16:59,505.01
2017-02-16 17:59,401.73
2017-02-16 18:59,202.55
2017-02-16 19:59,180.42
2017-02-16 20:59,224.68
2017-02-16 21:59,143.54
2017-02-16 22:59,55.01
2017-02-16 23:59,40.26
2017-02-17 00:59,55.01
2017-02-17 01:59,32.88
2017-02-17 02:59,40.26
2017-02-17 03:59,47.63
2017-02-17 04:59,40.26
2017-02-17 05:59,40.26
2017-02-17 06:59,40.26
2017-02-17 07:59,136.16
2017-02-17 08:59,475.5
2017-02-17 09:59,505.01
2017-02-17 10:59,534.51
2017-02-17 11:59,490.25
2017-02-17 12:59,512.38
2017-02-17 13:59,505.01
2017-02-17 14:59,519.76
2017-02-17 15:59,519.76
2017-02-17 16:59,460.74
2017-02-17 17:59,394.35
2017-02-17 18:59,202.55
2017-02-17 19:59,180.42
2017-02-17 20:59,202.55
2017-02-17 21:59,128.78
2017-02-17 22:59,47.63
2017-02-17 23:59,47.63
2017-02-18 00:59,55.01
2017-02-18 01:59,32.88
2017-02-18 02:59,40.26
2017-02-18 03:59,47.63
2017-02-18 04:59,40.26
2017-02-18 05:59,47.63
2017-02-18 06:59,40.26
2017-02-18 07:59,136.16
2017-02-18 08:59,468.12
2017-02-18 09:59,497.63
2017-02-18 10:59,512.38
2017-02-18 11:59,475.5
2017-02-18 12:59,490.25
2017-02-18 13:59,512.38
2017-02-18 14:59,527.14
2017-02-18 15:59,549.27
2017-02-18 16:59,475.5
2017-02-18 17:59,394.35
2017-02-18 18:59,187.8
2017-02-18 19:59,180.42
2017-02-18 20:59,217.3
2017-02-18 21:59,150.91
2017-02-18 22:59,55.01
2017-02-18 23:59,47.63
2017-02-19 00:59,55.01
2017-02-19 01:59,32.88
2017-02-19 02:59,40.26
2017-02-19 03:59,40.26
2017-02-19 04:59,47.63
2017-02-19 05:59,40.26
2017-02-19 06:59,47.63
2017-02-19 07:59,128.78
2017-02-19 08:59,468.12
2017-02-19 09:59,482.88
2017-02-19 10:59,512.38
2017-02-19 11:59,482.88
2017-02-19 12:59,512.38
2017-02-19 13:59,490.25
2017-02-19 14:59,519.76
2017-02-19 15:59,512.38
2017-02-19 16:59,453.37
2017-02-19 17:59,386.98
2017-02-19 18:59,209.93
2017-02-19 19:59,187.8
2017-02-19 20:59,224.68
2017-02-19 21:59,143.54
2017-02-19 22:59,55.01
2017-02-19 23:59,47.63
2017-02-20 00:59,55.01
2017-02-20 01:59,32.88
2017-02-20 02:59,40.26
2017-02-20 03:59,40.26
2017-02-20 04:59,47.63
2017-02-20 05:59,40.26
2017-02-20 06:59,47.63
2017-02-20 07:59,121.4
2017-02-20 08:59,453.37
2017-02-20 09:59,497.63
2017-02-20 10:59,519.76
2017-02-20 11:59,460.74
2017-02-20 12:59,490.25
2017-02-20 13:59,475.5
2017-02-20 14:59,497.63
2017-02-20 15:59,512.38
2017-02-20 16:59,438.61
2017-02-20 17:59,571.4
2017-02-20 18:59,32.88
2017-02-20 19:59,202.55
2017-02-20 20:59,276.32
2017-02-20 21:59,77.14
2017-02-20 22:59,91.9
2017-02-20 23:59,40.26
2017-02-21 00:59,40.26
2017-02-21 01:59,32.88
2017-02-21 02:59,47.63
2017-02-21 03:59,55.01
2017-02-21 04:59,47.63
2017-02-21 05:59,47.63
2017-02-21 06:59,47.63
2017-02-21 07:59,47.63
2017-02-21 08:59,62.39
2017-02-21 09:59,128.78
2017-02-21 10:59,158.29
2017-02-21 11:59,121.4
2017-02-21 12:59,217.3
2017-02-21 13:59,55.01
2017-02-21 14:59,84.52
2017-02-21 15:59,47.63
2017-02-21 16:59,136.16
2017-02-21 17:59,143.54
2017-02-21 18:59,84.52
2017-02-21 19:59,47.63
2017-02-21 20:59,47.63
2017-02-21 21:59,91.9
2017-02-21 22:59,32.88
2017-02-21 23:59,40.26
2017-02-22 00:59,32.88
2017-02-22 01:59,32.88
2017-02-22 02:59,40.26
2017-02-22 03:59,47.63
2017-02-22 04:59,40.26
2017-02-22 05:59,47.63
2017-02-22 06:59,40.26
2017-02-22 07:59,40.26
2017-02-22 08:59,84.52
2017-02-22 09:59,32.88
2017-02-22 10:59,25.5
2017-02-22 11:59,47.63
2017-02-22 12:59,55.01
2017-02-22 13:59,91.9
2017-02-22 14:59,239.44
2017-02-22 15:59,128.78
2017-02-22 16:59,40.26
2017-02-22 17:59,25.5
2017-02-22 18:59,84.52
2017-02-22 19:59,10.75
2017-02-22 20:59,47.63
2017-02-22 21:59,47.63
2017-02-22 22:59,40.26
2017-02-22 23:59,47.63
2017-02-23 00:59,62.39
2017-02-23 01:59,32.88
2017-02-23 02:59,40.26
2017-02-23 03:59,47.63
2017-02-23 04:59,47.63
2017-02-23 05:59,47.63
2017-02-23 06:59,40.26
2017-02-23 07:59,438.61
2017-02-23 08:59,232.06
2017-02-23 09:59,416.48
2017-02-23 10:59,615.66
2017-02-23 11:59,432.97
2017-02-23 12:59,445.99
2017-02-23 13:59,128.78
2017-02-23 14:59,534.51
2017-02-23 15:59,549.27
2017-02-23 16:59,497.63
2017-02-23 17:59,519.76
2017-02-23 18:59,77.14
2017-02-23 19:59,180.42
2017-02-23 20:59,202.55
2017-02-23 21:59,114.03
2017-02-23 22:59,55.01
2017-02-23 23:59,47.63
2017-02-24 00:59,55.01
2017-02-24 01:59,32.88
2017-02-24 02:59,47.63
2017-02-24 03:59,47.63
2017-02-24 04:59,47.63
2017-02-24 05:59,47.63
2017-02-24 06:59,47.63
2017-02-24 07:59,453.37
2017-02-24 08:59,158.29
2017-02-24 09:59,482.88
2017-02-24 10:59,512.38
2017-02-24 11:59,468.12
2017-02-24 12:59,475.5
2017-02-24 13:59,482.88
2017-02-24 14:59,512.38
2017-02-24 15:59,527.14
2017-02-24 16:59,468.12
2017-02-24 17:59,556.65
2017-02-24 18:59,84.52
2017-02-24 19:59,224.68
2017-02-24 20:59,224.68
2017-02-24 21:59,121.4
2017-02-24 22:59,47.63
2017-02-24 23:59,47.63
2017-02-25 00:59,55.01
2017-02-25 01:59,32.88
2017-02-25 02:59,47.63
2017-02-25 03:59,40.26
2017-02-25 04:59,47.63
2017-02-25 05:59,47.63
2017-02-25 06:59,40.26
2017-02-25 07:59,143.54
2017-02-25 08:59,652.55
2017-02-25 09:59,327.96
2017-02-25 10:59,519.76
2017-02-25 11:59,490.25
2017-02-25 12:59,434.39
2017-02-25 13:59,114.03
2017-02-25 14:59,519.76
2017-02-25 15:59,527.14
2017-02-25 16:59,497.63
2017-02-25 17:59,409.11
2017-02-25 18:59,209.93
2017-02-25 19:59,195.17
2017-02-25 20:59,224.68
2017-02-25 21:59,187.8
2017-02-25 22:59,10.75
2017-02-25 23:59,47.63
2017-02-26 00:59,55.01
2017-02-26 01:59,32.88
2017-02-26 02:59,47.63
2017-02-26 03:59,40.26
2017-02-26 04:59,47.63
2017-02-26 05:59,47.63
2017-02-26 06:59,40.26
2017-02-26 07:59,136.16
2017-02-26 08:59,468.12
2017-02-26 09:59,490.25
2017-02-26 10:59,505.01
2017-02-26 11:59,482.88
2017-02-26 12:59,519.76
2017-02-26 13:59,468.12
2017-02-26 14:59,527.14
2017-02-26 15:59,556.65
2017-02-26 16:59,623.04
2017-02-26 17:59,254.19
2017-02-26 18:59,224.68
2017-02-26 19:59,195.17
2017-02-26 20:59,195.17
2017-02-26 21:59,121.4
2017-02-26 22:59,62.39
2017-02-26 23:59,47.63
2017-02-27 00:59,69.77
2017-02-27 01:59,25.5
2017-02-27 02:59,47.63
2017-02-27 03:59,47.63
2017-02-27 04:59,47.63
2017-02-27 05:59,47.63
2017-02-27 06:59,47.63
2017-02-27 07:59,564.02
2017-02-27 08:59,150.91
2017-02-27 09:59,659.92
2017-02-27 10:59,232.06
2017-02-27 11:59,468.12
2017-02-27 12:59,370.27
2017-02-27 13:59,62.39
2017-02-27 14:59,505.01
2017-02-27 15:59,755.82
2017-02-27 16:59,202.55
2017-02-27 17:59,394.35
2017-02-27 18:59,217.3
2017-02-27 19:59,195.17
2017-02-27 20:59,291.07
2017-02-27 21:59,62.39
2017-02-27 22:59,77.14
2017-02-27 23:59,32.88
2017-02-28 00:59,55.01
2017-02-28 01:59,32.88
2017-02-28 02:59,40.26
2017-02-28 03:59,47.63
2017-02-28 04:59,40.26
2017-02-28 05:59,40.26
2017-02-28 06:59,47.63
2017-02-28 07:59,40.26
2017-02-28 08:59,47.63
2017-02-28 09:59,77.14
2017-02-28 10:59,91.9
2017-02-28 11:59,84.52
2017-02-28 12:59,91.9
2017-02-28 13:59,77.14
2017-02-28 14:59,55.01
2017-02-28 15:59,55.01
2017-02-28 16:59,69.77
2017-02-28 17:59,136.16
2017-02-28 18:59,91.9
2017-02-28 19:59,55.01
2017-02-28 20:59,55.01
2017-02-28 21:59,55.01
2017-02-28 22:59,84.52
2017-02-28 23:59,10.75
2017-03-01 00:59,55.01
2017-03-01 01:59,32.88
2017-03-01 02:59,47.63
2017-03-01 03:59,40.26
2017-03-01 04:59,47.63
2017-03-01 05:59,40.26
2017-03-01 06:59,47.63
2017-03-01 07:59,47.63
2017-03-01 08:59,40.26
2017-03-01 09:59,47.63
2017-03-01 10:59,47.63
2017-03-01 11:59,40.26
2017-03-01 12:59,47.63
2017-03-01 13:59,77.14
2017-03-01 14:59,276.32
2017-03-01 15:59,47.63
2017-03-01 16:59,173.04
2017-03-01 17:59,136.16
2017-03-01 18:59,128.78
2017-03-01 19:59,47.63
2017-03-01 20:59,47.63
2017-03-01 21:59,47.63
2017-03-01 22:59,40.26
2017-03-01 23:59,47.63
2017-03-02 00:59,47.63
2017-03-02 01:59,32.88
2017-03-02 02:59,40.26
2017-03-02 03:59,40.26
2017-03-02 04:59,40.26
2017-03-02 05:59,47.63
2017-03-02 06:59,40.26
2017-03-02 07:59,40.26
2017-03-02 08:59,84.52
2017-03-02 09:59,209.93
2017-03-02 10:59,217.3
2017-03-02 11:59,195.17
2017-03-02 12:59,173.04
2017-03-02 13:59,180.42
2017-03-02 14:59,180.42
2017-03-02 15:59,173.04
2017-03-02 16:59,180.42
2017-03-02 17:59,158.29
2017-03-02 18:59,77.14
2017-03-02 19:59,62.39
2017-03-02 20:59,69.77
2017-03-02 21:59,55.01
2017-03-02 22:59,55.01
2017-03-02 23:59,47.63
2017-03-03 00:59,69.77
2017-03-03 01:59,32.88
2017-03-03 02:59,47.63
2017-03-03 03:59,47.63
2017-03-03 04:59,55.01
2017-03-03 05:59,47.63
2017-03-03 06:59,47.63
2017-03-03 07:59,55.01
2017-03-03 08:59,84.52
2017-03-03 09:59,173.04
2017-03-03 10:59,180.42
2017-03-03 11:59,195.17
2017-03-03 12:59,195.17
2017-03-03 13:59,187.8
2017-03-03 14:59,195.17
2017-03-03 15:59,232.06
2017-03-03 16:59,239.44
2017-03-03 17:59,106.65
2017-03-03 18:59,69.77
2017-03-03 19:59,69.77
2017-03-03 20:59,62.39
2017-03-03 21:59,55.01
2017-03-03 22:59,62.39
2017-03-03 23:59,55.01
2017-03-04 00:59,69.77
2017-03-04 01:59,40.26
2017-03-04 02:59,47.63
2017-03-04 03:59,55.01
2017-03-04 04:59,55.01
2017-03-04 05:59,55.01
2017-03-04 06:59,55.01
2017-03-04 07:59,62.39
2017-03-04 08:59,106.65
2017-03-04 09:59,202.55
2017-03-04 10:59,202.55
2017-03-04 11:59,195.17
2017-03-04 12:59,209.93
2017-03-04 13:59,173.04
2017-03-04 14:59,209.93
2017-03-04 15:59,327.96
2017-03-04 16:59,313.21
2017-03-04 17:59,261.57
2017-03-04 18:59,91.9
2017-03-04 19:59,77.14
2017-03-04 20:59,77.14
2017-03-04 21:59,62.39
2017-03-04 22:59,47.63
2017-03-04 23:59,40.26
2017-03-05 00:59,62.39
2017-03-05 01:59,25.5
2017-03-05 02:59,47.63
2017-03-05 03:59,47.63
2017-03-05 04:59,40.26
2017-03-05 05:59,47.63
2017-03-05 06:59,40.26
2017-03-05 07:59,47.63
2017-03-05 08:59,77.14
2017-03-05 09:59,187.8
2017-03-05 10:59,173.04
2017-03-05 11:59,180.42
2017-03-05 12:59,209.93
2017-03-05 13:59,187.8
2017-03-05 14:59,187.8
2017-03-05 15:59,180.42
2017-03-05 16:59,165.67
2017-03-05 17:59,91.9
2017-03-05 18:59,77.14
2017-03-05 19:59,62.39
2017-03-05 20:59,69.77
2017-03-05 21:59,62.39
2017-03-05 22:59,62.39
2017-03-05 23:59,62.39
2017-03-06 00:59,62.39
2017-03-06 01:59,32.88
2017-03-06 02:59,47.63
2017-03-06 03:59,47.63
2017-03-06 04:59,47.63
2017-03-06 05:59,47.63
2017-03-06 06:59,40.26
2017-03-06 07:59,55.01
2017-03-06 08:59,47.63
2017-03-06 09:59,47.63
2017-03-06 10:59,47.63
2017-03-06 11:59,47.63
2017-03-06 12:59,55.01
2017-03-06 13:59,55.01
2017-03-06 14:59,55.01
2017-03-06 15:59,47.63
2017-03-06 16:59,55.01
2017-03-06 17:59,47.63
2017-03-06 18:59,47.63
2017-03-06 19:59,55.01
2017-03-06 20:59,47.63
2017-03-06 21:59,55.01
2017-03-06 22:59,47.63
2017-03-06 23:59,62.39
2017-03-07 00:59,47.63
2017-03-07 01:59,32.88
2017-03-07 02:59,47.63
2017-03-07 03:59,40.26
2017-03-07 04:59,47.63
2017-03-07 05:59,47.63
2017-03-07 06:59,47.63
2017-03-07 07:59,47.63
2017-03-07 08:59,91.9
2017-03-07 09:59,173.04
2017-03-07 10:59,158.29
2017-03-07 11:59,84.52
2017-03-07 12:59,84.52
2017-03-07 13:59,84.52
2017-03-07 14:59,77.14
2017-03-07 15:59,69.77
2017-03-07 16:59,77.14
2017-03-07 17:59,69.77
2017-03-07 18:59,77.14
2017-03-07 19:59,55.01
2017-03-07 20:59,47.63
2017-03-07 21:59,47.63
2017-03-07 22:59,40.26
2017-03-07 23:59,32.88
2017-03-08 00:59,55.01
2017-03-08 01:59,25.5
2017-03-08 02:59,40.26
2017-03-08 03:59,40.26
2017-03-08 04:59,40.26
2017-03-08 05:59,40.26
2017-03-08 06:59,40.26
2017-03-08 07:59,40.26
2017-03-08 08:59,55.01
2017-03-08 09:59,55.01
2017-03-08 10:59,62.39
2017-03-08 11:59,55.01
2017-03-08 12:59,62.39
2017-03-08 13:59,84.52
2017-03-08 14:59,69.77
2017-03-08 15:59,62.39
2017-03-08 16:59,62.39
2017-03-08 17:59,55.01
2017-03-08 18:59,55.01
2017-03-08 19:59,47.63
2017-03-08 20:59,32.88
2017-03-08 21:59,47.63
2017-03-08 22:59,32.88
2017-03-08 23:59,47.63
2017-03-09 00:59,47.63
2017-03-09 01:59,25.5
2017-03-09 02:59,40.26
2017-03-09 03:59,40.26
2017-03-09 04:59,40.26
2017-03-09 05:59,40.26
2017-03-09 06:59,40.26
2017-03-09 07:59,47.63
2017-03-09 08:59,91.9
2017-03-09 09:59,202.55
2017-03-09 10:59,224.68
2017-03-09 11:59,224.68
2017-03-09 12:59,232.06
2017-03-09 13:59,217.3
2017-03-09 14:59,224.68
2017-03-09 15:59,209.93
2017-03-09 16:59,202.55
2017-03-09 17:59,114.03
2017-03-09 18:59,77.14
2017-03-09 19:59,84.52
2017-03-09 20:59,69.77
2017-03-09 21:59,55.01
2017-03-09 22:59,47.63
2017-03-09 23:59,47.63
2017-03-10 00:59,62.39
2017-03-10 01:59,25.5
2017-03-10 02:59,47.63
2017-03-10 03:59,47.63
2017-03-10 04:59,40.26
2017-03-10 05:59,47.63
2017-03-10 06:59,47.63
2017-03-10 07:59,47.63
2017-03-10 08:59,283.7
2017-03-10 09:59,32.88
2017-03-10 10:59,224.68
2017-03-10 11:59,217.3
2017-03-10 12:59,232.06
2017-03-10 13:59,217.3
2017-03-10 14:59,232.06
2017-03-10 15:59,246.81
2017-03-10 16:59,305.83
2017-03-10 17:59,69.77
2017-03-10 18:59,91.9
2017-03-10 19:59,84.52
2017-03-10 20:59,84.52
2017-03-10 21:59,69.77
2017-03-10 22:59,69.77
2017-03-10 23:59,69.77
2017-03-11 00:59,69.77
2017-03-11 01:59,32.88
2017-03-11 02:59,40.26
2017-03-11 03:59,47.63
2017-03-11 04:59,47.63
2017-03-11 05:59,47.63
2017-03-11 06:59,40.26
2017-03-11 07:59,47.63
2017-03-11 08:59,99.27
2017-03-11 09:59,246.81
2017-03-11 10:59,239.44
2017-03-11 11:59,232.06
2017-03-11 12:59,239.44
2017-03-11 13:59,195.17
2017-03-11 14:59,254.19
2017-03-11 15:59,254.19
2017-03-11 16:59,224.68
2017-03-11 17:59,128.78
2017-03-11 18:59,69.77
2017-03-11 19:59,128.78
2017-03-11 20:59,10.75
2017-03-11 21:59,69.77
2017-03-11 22:59,62.39
2017-03-11 23:59,55.01
2017-03-12 00:59,69.77
2017-03-12 01:59,32.88
2017-03-12 02:59,47.63
2017-03-12 03:59,55.01
2017-03-12 04:59,47.63
2017-03-12 05:59,47.63
2017-03-12 06:59,55.01
2017-03-12 07:59,47.63
2017-03-12 08:59,84.52
2017-03-12 09:59,202.55
2017-03-12 10:59,409.11
2017-03-12 11:59,25.5
2017-03-12 12:59,239.44
2017-03-12 13:59,305.83
2017-03-12 14:59,77.14
2017-03-12 15:59,202.55
2017-03-12 16:59,173.04
2017-03-12 17:59,128.78
2017-03-12 18:59,84.52
2017-03-12 19:59,77.14
2017-03-12 20:59,84.52
2017-03-12 21:59,84.52
2017-03-12 22:59,69.77
2017-03-12 23:59,62.39
2017-03-13 00:59,84.52
2017-03-13 01:59,40.26
2017-03-13 02:59,62.39
2017-03-13 03:59,55.01
2017-03-13 04:59,62.39
2017-03-13 05:59,55.01
2017-03-13 06:59,62.39
2017-03-13 07:59,62.39
2017-03-13 08:59,84.52
2017-03-13 09:59,202.55
2017-03-13 10:59,209.93
2017-03-13 11:59,195.17
2017-03-13 12:59,246.81
2017-03-13 13:59,401.73
2017-03-13 14:59,121.4
2017-03-13 15:59,246.81
2017-03-13 16:59,224.68
2017-03-13 17:59,150.91
2017-03-13 18:59,99.27
2017-03-13 19:59,84.52
2017-03-13 20:59,77.14
2017-03-13 21:59,77.14
2017-03-13 22:59,77.14
2017-03-13 23:59,62.39
2017-03-14 00:59,77.14
2017-03-14 01:59,40.26
2017-03-14 02:59,62.39
2017-03-14 03:59,55.01
2017-03-14 04:59,55.01
2017-03-14 05:59,62.39
2017-03-14 06:59,55.01
2017-03-14 07:59,55.01
2017-03-14 08:59,62.39
2017-03-14 09:59,99.27
2017-03-14 10:59,143.54
2017-03-14 11:59,143.54
2017-03-14 12:59,143.54
2017-03-14 13:59,106.65
2017-03-14 14:59,91.9
2017-03-14 15:59,136.16
2017-03-14 16:59,32.88
2017-03-14 17:59,91.9
2017-03-14 18:59,62.39
2017-03-14 19:59,62.39
2017-03-14 20:59,55.01
2017-03-14 21:59,55.01
2017-03-14 22:59,47.63
2017-03-14 23:59,47.63
2017-03-15 00:59,62.39
2017-03-15 01:59,32.88
2017-03-15 02:59,47.63
2017-03-15 03:59,47.63
2017-03-15 04:59,55.01
2017-03-15 05:59,47.63
2017-03-15 06:59,47.63
2017-03-15 07:59,55.01
2017-03-15 08:59,47.63
2017-03-15 09:59,91.9
2017-03-15 10:59,10.75
2017-03-15 11:59,55.01
2017-03-15 12:59,55.01
2017-03-15 13:59,47.63
2017-03-15 14:59,55.01
2017-03-15 15:59,62.39
2017-03-15 16:59,55.01
2017-03-15 17:59,55.01
2017-03-15 18:59,62.39
2017-03-15 19:59,55.01
2017-03-15 20:59,55.01
2017-03-15 21:59,47.63
2017-03-15 22:59,47.63
2017-03-15 23:59,47.63
2017-03-16 00:59,69.77
2017-03-16 01:59,32.88
2017-03-16 02:59,47.63
2017-03-16 03:59,47.63
2017-03-16 04:59,47.63
2017-03-16 05:59,55.01
2017-03-16 06:59,47.63
2017-03-16 07:59,99.03
2017-03-16 08:59,704.18
2017-03-16 09:59,468.12
2017-03-16 10:59,556.65
2017-03-16 11:59,527.14
2017-03-16 12:59,527.14
2017-03-16 13:59,519.76
2017-03-16 14:59,541.89
2017-03-16 15:59,578.78
2017-03-16 16:59,534.51
2017-03-16 17:59,468.12
2017-03-16 18:59,217.3
2017-03-16 19:59,187.8
2017-03-16 20:59,209.93
2017-03-16 21:59,128.78
2017-03-16 22:59,62.39
2017-03-16 23:59,47.63
2017-03-17 00:59,69.77
2017-03-17 01:59,32.88
2017-03-17 02:59,47.63
2017-03-17 03:59,47.63
2017-03-17 04:59,55.01
2017-03-17 05:59,47.63
2017-03-17 06:59,47.63
2017-03-17 07:59,121.4
2017-03-17 08:59,733.69
2017-03-17 09:59,357.47
2017-03-17 10:59,578.78
2017-03-17 11:59,549.27
2017-03-17 12:59,541.89
2017-03-17 13:59,534.51
2017-03-17 14:59,556.65
2017-03-17 15:59,571.4
2017-03-17 16:59,527.14
2017-03-17 17:59,431.24
2017-03-17 18:59,187.8
2017-03-17 19:59,246.81
2017-03-17 20:59,143.54
2017-03-17 21:59,128.78
2017-03-17 22:59,91.9
2017-03-17 23:59,10.75
2017-03-18 00:59,55.01
2017-03-18 01:59,25.5
2017-03-18 02:59,47.63
2017-03-18 03:59,40.26
2017-03-18 04:59,40.26
2017-03-18 05:59,47.63
2017-03-18 06:59,40.26
2017-03-18 07:59,99.27
2017-03-18 08:59,497.63
2017-03-18 09:59,527.14
2017-03-18 10:59,564.02
2017-03-18 11:59,534.51
2017-03-18 12:59,549.27
2017-03-18 13:59,564.02
2017-03-18 14:59,556.65
2017-03-18 15:59,571.4
2017-03-18 16:59,482.88
2017-03-18 17:59,401.73
2017-03-18 18:59,180.42
2017-03-18 19:59,158.29
2017-03-18 20:59,224.68
2017-03-18 21:59,158.29
2017-03-18 22:59,69.77
2017-03-18 23:59,47.63
2017-03-19 00:59,55.01
2017-03-19 01:59,25.5
2017-03-19 02:59,47.63
2017-03-19 03:59,40.26
2017-03-19 04:59,47.63
2017-03-19 05:59,40.26
2017-03-19 06:59,40.26
2017-03-19 07:59,91.9
2017-03-19 08:59,497.63
2017-03-19 09:59,519.76
2017-03-19 10:59,674.68
2017-03-19 11:59,372.22
2017-03-19 12:59,578.78
2017-03-19 13:59,534.51
2017-03-19 14:59,564.02
2017-03-19 15:59,600.91
2017-03-19 16:59,519.76
2017-03-19 17:59,438.61
2017-03-19 18:59,224.68
2017-03-19 19:59,209.93
2017-03-19 20:59,232.06
2017-03-19 21:59,150.91
2017-03-19 22:59,62.39
2017-03-19 23:59,55.01
2017-03-20 00:59,69.77
2017-03-20 01:59,40.26
2017-03-20 02:59,55.01
2017-03-20 03:59,55.01
2017-03-20 04:59,55.01
2017-03-20 05:59,47.63
2017-03-20 06:59,55.01
2017-03-20 07:59,99.27
2017-03-20 08:59,468.12
2017-03-20 09:59,512.38
2017-03-20 10:59,422.27
2017-03-20 11:59,143.54
2017-03-20 12:59,534.51
2017-03-20 13:59,527.14
2017-03-20 14:59,527.14
2017-03-20 15:59,534.51
2017-03-20 16:59,475.5
2017-03-20 17:59,409.11
2017-03-20 18:59,217.3
2017-03-20 19:59,202.55
2017-03-20 20:59,313.21
2017-03-20 21:59,32.88
2017-03-20 22:59,62.39
2017-03-20 23:59,62.39
2017-03-21 00:59,69.77
2017-03-21 01:59,40.26
2017-03-21 02:59,55.01
2017-03-21 03:59,55.01
2017-03-21 04:59,55.01
2017-03-21 05:59,47.63
2017-03-21 06:59,55.01
2017-03-21 07:59,55.01
2017-03-21 08:59,62.39
2017-03-21 09:59,99.27
2017-03-21 10:59,150.91
2017-03-21 11:59,136.16
2017-03-21 12:59,136.16
2017-03-21 13:59,121.4
2017-03-21 14:59,99.27
2017-03-21 15:59,91.9
2017-03-21 16:59,91.9
